PropertyKey|RealEstatePropertyCode|ProvalLrsnId|NeighborhoodNbr|PropertyStreetNbrNameText|SalesTypeCode|SalesTypeDsc|DeedBookNbr|DeedPageNbr|GranteeName|SaleAmt|SaleDate|LandRecordDocumentNbr|MaskOwnerAddressInd
53875|17042165|31934|412006|1021 ARLINGTON BLVD 605|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
53875|17042165|31934|412006|1021 ARLINGTON BLVD 605|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53875|17042165|31934|412006|1021 ARLINGTON BLVD 605|||3630|0127|ARLAND LLC                          |124000|2003-11-24 00:00:00||False
53875|17042165|31934|412006|1021 ARLINGTON BLVD 605|||4150|0147|ARLAND LLC                          |205000|2007-08-17 00:00:00||False
53875|17042165|31934|412006|1021 ARLINGTON BLVD 605|||4783|0414|ARLAND LLC                          |199000|2014-07-25 00:00:00||False
23850|17042166|31935|412006|1021 ARLINGTON BLVD 606|7|7-Partial Interest|2818|0262|ARLAND LLC                          |2755400|1996-12-20 00:00:00||False
23850|17042166|31935|412006|1021 ARLINGTON BLVD 606|5|5-Not Market Sale|2829|1675|ARLAND LLC                          |1860000|1997-04-30 00:00:00||False
23850|17042166|31935|412006|1021 ARLINGTON BLVD 606|||3030|0718|ARLAND LLC                          |35000|1999-11-01 00:00:00||False
23850|17042166|31935|412006|1021 ARLINGTON BLVD 606|||3445|2200|ARLAND LLC                          |110000|2003-01-21 00:00:00||False
23850|17042166|31935|412006|1021 ARLINGTON BLVD 606|||3795|0886|ARLAND LLC                          |217000|2005-01-05 00:00:00||False
23850|17042166|31935|412006|1021 ARLINGTON BLVD 606|W|W-Will / R.O.S/L O H|3795|0886|ARLAND LLC                          |0|2015-01-15 00:00:00||False
23850|17042166|31935|412006|1021 ARLINGTON BLVD 606|O|O-Assignment of Lease|    |    |ARLAND LLC                          |175000|2018-04-20 00:00:00|20180100006639                  |False
23851|17042167|31936|412006|1021 ARLINGTON BLVD 607|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23851|17042167|31936|412006|1021 ARLINGTON BLVD 607|5|5-Not Market Sale|2771|1179|ARLAND LLC                          |23191|1996-03-13 00:00:00||False
53876|17042168|31937|412006|1021 ARLINGTON BLVD 608|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
53876|17042168|31937|412006|1021 ARLINGTON BLVD 608|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53876|17042168|31937|412006|1021 ARLINGTON BLVD 608|O|O-Assignment of Lease|||ARLAND LLC|0|2023-01-13 00:00:00|20230100000398                  |False
23852|17042169|31938|412006|1021 ARLINGTON BLVD 609|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23852|17042169|31938|412006|1021 ARLINGTON BLVD 609|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23852|17042169|31938|412006|1021 ARLINGTON BLVD 609|5|5-Not Market Sale|    |    |ARLAND LLC                          |0|1998-05-27 00:00:00||False
23852|17042169|31938|412006|1021 ARLINGTON BLVD 609|||3836|0097|ARLAND LLC                          |185000|2005-05-02 00:00:00||False
23852|17042169|31938|412006|1021 ARLINGTON BLVD 609|O|O-Assignment of Lease|||ARLAND LLC|153000|2023-07-28 00:00:00|20230100008791                  |False
23853|17042170|31939|412006|1021 ARLINGTON BLVD 610|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23853|17042170|31939|412006|1021 ARLINGTON BLVD 610|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23853|17042170|31939|412006|1021 ARLINGTON BLVD 610|||3579|2751|ARLAND LLC                          |68000|2003-08-21 00:00:00||False
23853|17042170|31939|412006|1021 ARLINGTON BLVD 610|||3636|1946|ARLAND LLC                          |73300|2003-11-15 00:00:00||False
23853|17042170|31939|412006|1021 ARLINGTON BLVD 610|||3916|2586|ARLAND LLC                          |169900|2005-10-20 00:00:00||False
23853|17042170|31939|412006|1021 ARLINGTON BLVD 610|1|1-Foreclosure, Auction, Bankru|4235|0767|ARLAND LLC                          |154442|2009-01-05 00:00:00||False
23853|17042170|31939|412006|1021 ARLINGTON BLVD 610|K|K-Financial Institution|4254|1804|ARLAND LLC                          |103000|2009-02-17 00:00:00||False
23853|17042170|31939|412006|1021 ARLINGTON BLVD 610|2|2-Sale or Gift to Relative|    |    |ARLAND LLC                          |0|2017-01-03 00:00:00|20170100004155                  |False
23853|17042170|31939|412006|1021 ARLINGTON BLVD 610|O|O-Assignment of Lease|    |    |ARLAND LLC                          |125000|2018-06-15 00:00:00|20180100010278                  |False
23854|17042171|31940|412006|1021 ARLINGTON BLVD 611|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23854|17042171|31940|412006|1021 ARLINGTON BLVD 611|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23854|17042171|31940|412006|1021 ARLINGTON BLVD 611|5|5-Not Market Sale|4049|0929|ARLAND LLC|0|2006-11-13 00:00:00||False
23854|17042171|31940|412006|1021 ARLINGTON BLVD 611|||4092|2407|ARLAND LLC|149900|2007-03-29 00:00:00||False
23854|17042171|31940|412006|1021 ARLINGTON BLVD 611|O|O-Assignment of Lease|4694|1770|ARLAND LLC|165000|2013-05-22 00:00:00||False
23854|17042171|31940|412006|1021 ARLINGTON BLVD 611|O|O-Assignment of Lease|    |    |ARLAND LLC|132000|2023-12-11 00:00:00|20230100014236                  |False
23855|17042172|31941|412006|1021 ARLINGTON BLVD 612|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23855|17042172|31941|412006|1021 ARLINGTON BLVD 612|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23856|17042173|31942|412006|1021 ARLINGTON BLVD 613|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23856|17042173|31942|412006|1021 ARLINGTON BLVD 613|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23857|17042174|31943|412006|1021 ARLINGTON BLVD 614|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23857|17042174|31943|412006|1021 ARLINGTON BLVD 614|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23857|17042174|31943|412006|1021 ARLINGTON BLVD 614|||3085|1893|ARLAND LLC                          |35000|2000-08-29 00:00:00||False
23857|17042174|31943|412006|1021 ARLINGTON BLVD 614|||3826|0973|ARLAND LLC                          |120000|2005-04-06 00:00:00||False
23857|17042174|31943|412006|1021 ARLINGTON BLVD 614|||3852|1823|ARLAND LLC                          |135000|2005-06-10 00:00:00||False
23857|17042174|31943|412006|1021 ARLINGTON BLVD 614|O|O-Assignment of Lease|    |    |ARLAND LLC                          |135000|2016-03-18 00:00:00|20160100005217                  |False
23857|17042174|31943|412006|1021 ARLINGTON BLVD 614|3|3-Family Sale|    |    |ARLAND LLC                          |0|2019-05-10 00:00:00|20190100007895                  |False
23858|17042175|31944|412006|1021 ARLINGTON BLVD 615|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23858|17042175|31944|412006|1021 ARLINGTON BLVD 615|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66724|17042176|31945|412006|1021 ARLINGTON BLVD 616|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
66724|17042176|31945|412006|1021 ARLINGTON BLVD 616|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66724|17042176|31945|412006|1021 ARLINGTON BLVD 616|O|O-Assignment of Lease|||ARLAND LLC|130000|2021-10-12 00:00:00|20210100033776                  |False
23859|17042177|31946|412006|1021 ARLINGTON BLVD 617|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23859|17042177|31946|412006|1021 ARLINGTON BLVD 617|||2774|1840|ARLAND LLC                          |29000|1996-04-03 00:00:00||False
23860|17042178|31947|412006|1021 ARLINGTON BLVD 618|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23860|17042178|31947|412006|1021 ARLINGTON BLVD 618|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23860|17042178|31947|412006|1021 ARLINGTON BLVD 618|O|O-Assignment of Lease|||ARLAND LLC|130000|2022-11-29 00:00:00|20220100019770                  |False
23860|17042178|31947|412006|1021 ARLINGTON BLVD 618|O|O-Assignment of Lease|||ARLAND LLC|185000|2023-05-05 00:00:00|20230100004787                  |False
66725|17042179|31948|412006|1021 ARLINGTON BLVD 619|O|O-Assignment of Lease|2954|0701|ARLAND LLC|0|1998-12-15 00:00:00||False
66725|17042179|31948|412006|1021 ARLINGTON BLVD 619|O|O-Assignment of Lease|2954|0730|ARLAND LLC|0|1999-01-15 00:00:00||False
66725|17042179|31948|412006|1021 ARLINGTON BLVD 619|O|O-Assignment of Lease|3416|1417|ARLAND LLC|170500|2002-11-18 00:00:00||False
66725|17042179|31948|412006|1021 ARLINGTON BLVD 619|O|O-Assignment of Lease|3804|1500|ARLAND LLC|245000|2005-01-19 00:00:00||False
66725|17042179|31948|412006|1021 ARLINGTON BLVD 619|O|O-Assignment of Lease|    |    |ARLAND LLC|185000|2025-04-30 00:00:00|20250100005107                  |False
23861|17042180|31949|412006|1021 ARLINGTON BLVD 620|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23861|17042180|31949|412006|1021 ARLINGTON BLVD 620|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23861|17042180|31949|412006|1021 ARLINGTON BLVD 620|||3088|1277|ARLAND LLC                          |50000|2000-09-28 00:00:00||False
23862|17042181|31950|412006|1021 ARLINGTON BLVD 621|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23862|17042181|31950|412006|1021 ARLINGTON BLVD 621|1|1-Foreclosure, Auction, Bankru|2864|1213|ARLAND LLC|63597|1997-07-11 00:00:00||False
23862|17042181|31950|412006|1021 ARLINGTON BLVD 621|||4211|0674|ARLAND LLC|195000|2008-07-10 00:00:00||False
23862|17042181|31950|412006|1021 ARLINGTON BLVD 621|O|O-Assignment of Lease|4699|2147|ARLAND LLC|205000|2013-06-14 00:00:00||False
23862|17042181|31950|412006|1021 ARLINGTON BLVD 621|O|O-Assignment of Lease|    |    |ARLAND LLC|186000|2020-03-02 00:00:00|20200100004179                  |False
23862|17042181|31950|412006|1021 ARLINGTON BLVD 621|O|O-Assignment of Lease|||ARLAND LLC|200000|2024-04-10 00:00:00|20240100003817                  |False
66726|17042182|31951|412006|1021 ARLINGTON BLVD 622|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
66726|17042182|31951|412006|1021 ARLINGTON BLVD 622|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
66726|17042182|31951|412006|1021 ARLINGTON BLVD 622|||3702|2004|ARLAND LLC|140000|2004-05-18 00:00:00||False
66726|17042182|31951|412006|1021 ARLINGTON BLVD 622|O|O-Assignment of Lease|4765|0771|ARLAND LLC|176500|2014-04-23 00:00:00||False
66726|17042182|31951|412006|1021 ARLINGTON BLVD 622|O|O-Assignment of Lease|    |    |ARLAND LLC|174500|2020-08-10 00:00:00|20200100019667                  |False
66726|17042182|31951|412006|1021 ARLINGTON BLVD 622|O|O-Assignment of Lease|||ARLAND LLC|142000|2021-09-30 00:00:00|20210100032648                  |False
23863|17042183|31952|412006|1021 ARLINGTON BLVD 623|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23863|17042183|31952|412006|1021 ARLINGTON BLVD 623|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23863|17042183|31952|412006|1021 ARLINGTON BLVD 623|O|O-Assignment of Lease|    |    |ARLAND LLC                          |126000|2017-09-06 00:00:00|20170100019160                  |False
23864|17042184|31953|412006|1021 ARLINGTON BLVD 624|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23864|17042184|31953|412006|1021 ARLINGTON BLVD 624|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23864|17042184|31953|412006|1021 ARLINGTON BLVD 624|||3748|1897|ARLAND LLC|151000|2004-07-21 00:00:00||False
23864|17042184|31953|412006|1021 ARLINGTON BLVD 624|||3740|2457|ARLAND LLC|62800|2004-07-28 00:00:00||False
23864|17042184|31953|412006|1021 ARLINGTON BLVD 624|||4120|1102|ARLAND LLC ETAL|179000|2007-07-20 00:00:00||False
23864|17042184|31953|412006|1021 ARLINGTON BLVD 624|W|W-Will / R.O.S/L O H|4120|1102|ARLAND LLC ETAL|0|2016-07-23 00:00:00||False
23864|17042184|31953|412006|1021 ARLINGTON BLVD 624|O|O-Assignment of Lease|    |    |ARLAND LLC ETAL|174000|2020-04-23 00:00:00|20200100008631                  |False
53877|17042185|31954|412006|1021 ARLINGTON BLVD 625|1|1-Foreclosure, Auction, Bankru|2369|0700|ARLAND LLC|42500|1988-07-27 00:00:00||False
53877|17042185|31954|412006|1021 ARLINGTON BLVD 625|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
53877|17042185|31954|412006|1021 ARLINGTON BLVD 625|O|O-Assignment of Lease|3999|2424|ARLAND LLC|130000|2006-03-31 00:00:00||False
53877|17042185|31954|412006|1021 ARLINGTON BLVD 625|O|O-Assignment of Lease|4172|2775|ARLAND LLC|171500|2008-02-27 00:00:00||False
53877|17042185|31954|412006|1021 ARLINGTON BLVD 625|W|W-Will / R.O.S/L O H|    |    |ARLAND LLC|0|2023-02-17 00:00:00|20080100005435                  |False
53877|17042185|31954|412006|1021 ARLINGTON BLVD 625|O|O-Assignment of Lease|    |    |ARLAND LLC|0|2024-06-19 00:00:00|20240100007547                  |False
53877|17042185|31954|412006|1021 ARLINGTON BLVD 625|O|O-Assignment of Lease|||ARLAND LLC|145000|2024-06-28 00:00:00|20240100007549                  |False
23865|17042186|31955|412006|1021 ARLINGTON BLVD 626|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23865|17042186|31955|412006|1021 ARLINGTON BLVD 626|7|7-Partial Interest|4541|2279|ARLAND LLC|18587|1983-01-14 00:00:00||False
23865|17042186|31955|412006|1021 ARLINGTON BLVD 626|O|O-Assignment of Lease|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23865|17042186|31955|412006|1021 ARLINGTON BLVD 626|O|O-Assignment of Lease|    |    |ARLAND LLC|125000|2024-11-21 00:00:00|20240100013512                  |False
23866|17042187|31956|412006|1021 ARLINGTON BLVD 627|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23866|17042187|31956|412006|1021 ARLINGTON BLVD 627|||3308|0558|ARLAND LLC|52750|1990-03-01 00:00:00||False
23866|17042187|31956|412006|1021 ARLINGTON BLVD 627|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23866|17042187|31956|412006|1021 ARLINGTON BLVD 627|N|N-DREA Not a market Sale|    |    |ARLAND LLC|100000|2023-09-22 00:00:00|20230100011073                  |False
53878|17042188|31957|412006|1021 ARLINGTON BLVD 628|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
53878|17042188|31957|412006|1021 ARLINGTON BLVD 628|O|O-Assignment of Lease|2072|1059|ARLAND LLC|0|1982-09-15 00:00:00||False
53878|17042188|31957|412006|1021 ARLINGTON BLVD 628|O|O-Assignment of Lease|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
53878|17042188|31957|412006|1021 ARLINGTON BLVD 628|O|O-Assignment of Lease|4442|2389|ARLAND LLC|0|2010-11-16 00:00:00||False
53878|17042188|31957|412006|1021 ARLINGTON BLVD 628|W|W-Will / R.O.S/L O H|    |    |ARLAND LLC|0|2023-12-27 00:00:00|20240400035907                  |False
53878|17042188|31957|412006|1021 ARLINGTON BLVD 628|O|O-Assignment of Lease|    |    |ARLAND LLC|0|2025-02-27 00:00:00|20250100002817                  |False
53878|17042188|31957|412006|1021 ARLINGTON BLVD 628|O|O-Assignment of Lease|    |    |ARLAND LLC|150000|2025-03-01 00:00:00|20250100003241                  |False
23867|17042189|31958|412006|1021 ARLINGTON BLVD 629|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23867|17042189|31958|412006|1021 ARLINGTON BLVD 629|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23867|17042189|31958|412006|1021 ARLINGTON BLVD 629|W|W-Will / R.O.S/L O H|X032|0960|ARLAND LLC/INGERSOLL H ESTATE       |0|2002-09-18 00:00:00||False
23867|17042189|31958|412006|1021 ARLINGTON BLVD 629|E|E-Estate Sale|3481|0053|ARLAND LLC                          |63000|2003-03-18 00:00:00||False
23868|17042190|31959|412006|1021 ARLINGTON BLVD 630|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23868|17042190|31959|412006|1021 ARLINGTON BLVD 630|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23868|17042190|31959|412006|1021 ARLINGTON BLVD 630|W|W-Will / R.O.S/L O H|X032|0960|INGERSOLL HAZEL ESTATE              |0|2002-09-18 00:00:00||False
23868|17042190|31959|412006|1021 ARLINGTON BLVD 630|E|E-Estate Sale|3481|0056|ARLAND LLC                          |175000|2003-03-18 00:00:00||False
23869|17042191|31960|412006|1021 ARLINGTON BLVD 631|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23869|17042191|31960|412006|1021 ARLINGTON BLVD 631|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23869|17042191|31960|412006|1021 ARLINGTON BLVD 631|||3688|1708|ARLAND LLC                          |150000|2004-04-21 00:00:00||False
23869|17042191|31960|412006|1021 ARLINGTON BLVD 631|O|O-Assignment of Lease|    |    |ARLAND LLC                          |249000|2018-02-28 00:00:00|20180100003302                  |False
23870|17042192|31961|412006|1021 ARLINGTON BLVD 632|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23870|17042192|31961|412006|1021 ARLINGTON BLVD 632|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23870|17042192|31961|412006|1021 ARLINGTON BLVD 632|O|O-Assignment of Lease|||ARLAND LLC|0|2023-11-13 00:00:00|20230100013201                  |False
23871|17042193|31962|412006|1021 ARLINGTON BLVD 633|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23871|17042193|31962|412006|1021 ARLINGTON BLVD 633|||2926|1305|ARLAND LLC                          |56000|1998-06-30 00:00:00||False
23871|17042193|31962|412006|1021 ARLINGTON BLVD 633|||3178|2056|ARLAND LLC                          |60000|2001-05-01 00:00:00||False
23871|17042193|31962|412006|1021 ARLINGTON BLVD 633|5|5-Not Market Sale|4231|0685|ARLAND LLC                          |0|2008-11-17 00:00:00||False
23872|17042194|31963|412006|1021 ARLINGTON BLVD 634|4|4-Multiple RPCs, Not A Coded S|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23872|17042194|31963|412006|1021 ARLINGTON BLVD 634|||2317|0985|COSTELLO RICHARD F                  |55000|1988-01-29 00:00:00||False
23872|17042194|31963|412006|1021 ARLINGTON BLVD 634|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23872|17042194|31963|412006|1021 ARLINGTON BLVD 634|||4440|0346|ARLAND LLC                          |120000|2011-02-10 00:00:00||False
23873|17042195|31964|412006|1021 ARLINGTON BLVD 635|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23873|17042195|31964|412006|1021 ARLINGTON BLVD 635|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23873|17042195|31964|412006|1021 ARLINGTON BLVD 635|5|5-Not Market Sale|4067|0672|ARLAND LLC                          |0|2006-12-29 00:00:00||False
23873|17042195|31964|412006|1021 ARLINGTON BLVD 635|O|O-Assignment of Lease|4720|0445|ARLAND LLC                          |155000|2013-08-20 00:00:00||False
23874|17042196|31965|412006|1021 ARLINGTON BLVD 636|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23874|17042196|31965|412006|1021 ARLINGTON BLVD 636|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23874|17042196|31965|412006|1021 ARLINGTON BLVD 636|||3576|0586|ARLAND LLC|41000|2003-07-02 00:00:00||False
23874|17042196|31965|412006|1021 ARLINGTON BLVD 636|||3820|0175|ARLAND LLC|123000|2005-03-18 00:00:00||False
23874|17042196|31965|412006|1021 ARLINGTON BLVD 636|||4162|1216|ARLAND LLC|164975|2008-01-17 00:00:00||False
23874|17042196|31965|412006|1021 ARLINGTON BLVD 636|O|O-Assignment of Lease|    |    |ARLAND LLC|148000|2019-10-11 00:00:00|20190100019269                  |False
23875|17042197|31966|412006|1021 ARLINGTON BLVD 637|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23875|17042197|31966|412006|1021 ARLINGTON BLVD 637|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23875|17042197|31966|412006|1021 ARLINGTON BLVD 637|||3928|2169|ARLAND LLC|130000|2005-11-30 00:00:00||False
23875|17042197|31966|412006|1021 ARLINGTON BLVD 637|||3950|0991|ARLAND LLC|176000|2006-02-09 00:00:00||False
23875|17042197|31966|412006|1021 ARLINGTON BLVD 637|O|O-Assignment of Lease|    |    |ARLAND LLC|119000|2021-05-07 00:00:00|20210100017071                  |False
23876|17042198|31967|412006|1021 ARLINGTON BLVD 638|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23876|17042198|31967|412006|1021 ARLINGTON BLVD 638|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23876|17042198|31967|412006|1021 ARLINGTON BLVD 638|||4278|2468|ARLAND LLC                          |125000|2009-06-04 00:00:00||False
23876|17042198|31967|412006|1021 ARLINGTON BLVD 638|O|O-Assignment of Lease|4608|1835|ARLAND LLC                          |127500|2012-10-02 00:00:00||False
23876|17042198|31967|412006|1021 ARLINGTON BLVD 638|O|O-Assignment of Lease|    |    |ARLAND LLC                          |145500|2017-04-24 00:00:00|20170100008358                  |False
66727|17042199|31968|412006|1021 ARLINGTON BLVD 639|O|O-Assignment of Lease|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
66727|17042199|31968|412006|1021 ARLINGTON BLVD 639|O|O-Assignment of Lease|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
66727|17042199|31968|412006|1021 ARLINGTON BLVD 639|O|O-Assignment of Lease|3719|1909|ARLAND LLC|96500|2004-06-09 00:00:00||False
66727|17042199|31968|412006|1021 ARLINGTON BLVD 639|O|O-Assignment of Lease|3782||ARLAND LLC|135000|2004-11-29 00:00:00||True
66727|17042199|31968|412006|1021 ARLINGTON BLVD 639|O|O-Assignment of Lease|    |    |ARLAND LLC|136000|2024-04-29 00:00:00|20240100004670                  |False
23877|17042200|31969|412006|1021 ARLINGTON BLVD 640|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23877|17042200|31969|412006|1021 ARLINGTON BLVD 640|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23877|17042200|31969|412006|1021 ARLINGTON BLVD 640|||4306|2442|ARLAND LLC                          |179000|2009-08-21 00:00:00||False
23877|17042200|31969|412006|1021 ARLINGTON BLVD 640|O|O-Assignment of Lease|4725|0077|ARLAND LLC                          |170000|2013-09-06 00:00:00||False
23877|17042200|31969|412006|1021 ARLINGTON BLVD 640|5|5-Not Market Sale|||ARLAND LLC|0|2022-04-04 00:00:00|20220100007161                  |False
23878|17042201|31970|412006|1021 ARLINGTON BLVD 641|||2371|1125|ARLAND LLC                          |54500|1989-02-10 00:00:00||False
23878|17042201|31970|412006|1021 ARLINGTON BLVD 641|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66728|17042202|31971|412006|1021 ARLINGTON BLVD 642|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
66728|17042202|31971|412006|1021 ARLINGTON BLVD 642|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
66728|17042202|31971|412006|1021 ARLINGTON BLVD 642|O|O-Assignment of Lease|    |    |ARLAND LLC|0|2023-11-13 00:00:00|20230100013203                  |False
23879|17042203|31972|412006|1021 ARLINGTON BLVD 643|F|F-Multiple RPCs Not Market Sal|2818|0262|ARLAND LLC|2755400|1996-12-20 00:00:00||False
23879|17042203|31972|412006|1021 ARLINGTON BLVD 643|5|5-Not Market Sale|2829|1675|ARLAND LLC|1860000|1997-04-30 00:00:00||False
23879|17042203|31972|412006|1021 ARLINGTON BLVD 643|||3030|0711|ARLAND LLC|40000|1999-11-01 00:00:00||False
23879|17042203|31972|412006|1021 ARLINGTON BLVD 643|||3443|1091|ARLAND LLC|162000|2003-01-02 00:00:00||False
23879|17042203|31972|412006|1021 ARLINGTON BLVD 643|||3676|2453|ARLAND LLC|165500|2004-03-31 00:00:00||False
23879|17042203|31972|412006|1021 ARLINGTON BLVD 643|O|O-Assignment of Lease|    |    |ARLAND LLC|180000|2018-04-30 00:00:00|20180100007246                  |False
23879|17042203|31972|412006|1021 ARLINGTON BLVD 643|O|O-Assignment of Lease|    |    |ARLAND LLC|200000|2024-05-31 00:00:00|20240100006116                  |False
23880|17042204|31973|412006|1021 ARLINGTON BLVD 644|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23880|17042204|31973|412006|1021 ARLINGTON BLVD 644|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23880|17042204|31973|412006|1021 ARLINGTON BLVD 644|||3929|2323|ARLAND LLC                          |220000|2005-12-02 00:00:00||False
23880|17042204|31973|412006|1021 ARLINGTON BLVD 644|||4167|1688|ARLAND LLC                          |215000|2008-02-15 00:00:00||False
53879|17042205|31974|412006|1021 ARLINGTON BLVD 645|||2522|0041|ARLAND LLC                          |58907|1992-03-04 00:00:00||False
53879|17042205|31974|412006|1021 ARLINGTON BLVD 645|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53879|17042205|31974|412006|1021 ARLINGTON BLVD 645|5|5-Not Market Sale|3524|2819|ARLAND LLC                          |0|2003-06-06 00:00:00||False
53879|17042205|31974|412006|1021 ARLINGTON BLVD 645|||3738|1974|ARLAND LLC                          |165000|2004-07-08 00:00:00||False
23881|17042206|31975|412006|1021 ARLINGTON BLVD 646|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
