PropertyKey|RealEstatePropertyCode|ProvalLrsnId|NeighborhoodNbr|PropertyStreetNbrNameText|SalesTypeCode|SalesTypeDsc|DeedBookNbr|DeedPageNbr|GranteeName|SaleAmt|SaleDate|LandRecordDocumentNbr|MaskOwnerAddressInd
22990|17039250|30788|412006|1121 ARLINGTON BLVD 626|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
22990|17039250|30788|412006|1121 ARLINGTON BLVD 626|O|O-Assignment of Lease|2069|1249|ARLAND LLC|0|1982-08-05 00:00:00||False
22990|17039250|30788|412006|1121 ARLINGTON BLVD 626|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
22990|17039250|30788|412006|1121 ARLINGTON BLVD 626|W|W-Will / R.O.S/L O H|2069|1249|ARLAND LLC|0|2003-07-16 00:00:00||False
22990|17039250|30788|412006|1121 ARLINGTON BLVD 626|5|5-Not Market Sale|3806|0400|ARLAND LLC|0|2005-01-06 00:00:00||False
22990|17039250|30788|412006|1121 ARLINGTON BLVD 626|W|W-Will / R.O.S/L O H|3806|400 |ARLAND LLC|0|2015-09-27 00:00:00||False
22990|17039250|30788|412006|1121 ARLINGTON BLVD 626|O|O-Assignment of Lease|    |    |ARLAND LLC|125000|2018-01-05 00:00:00|20180100000319                  |False
53733|17039251|30789|412006|1121 ARLINGTON BLVD 627|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
53733|17039251|30789|412006|1121 ARLINGTON BLVD 627|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53733|17039251|30789|412006|1121 ARLINGTON BLVD 627|5|5-Not Market Sale|4375|0134|ARLAND LLC                          |0|2010-05-27 00:00:00||False
22991|17039252|30790|412006|1121 ARLINGTON BLVD 628|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
22991|17039252|30790|412006|1121 ARLINGTON BLVD 628|1|1-Foreclosure, Auction, Bankru|2969|0736|ARLAND LLC                          |53000|1999-03-02 00:00:00||False
22991|17039252|30790|412006|1121 ARLINGTON BLVD 628|||3434|1952|ARLAND LLC                          |82000|2002-12-31 00:00:00||False
22991|17039252|30790|412006|1121 ARLINGTON BLVD 628|||3774|2276|ARLAND LLC                          |180000|2004-11-04 00:00:00||False
22992|17039253|30791|412006|1121 ARLINGTON BLVD 629|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
22992|17039253|30791|412006|1121 ARLINGTON BLVD 629|||2990|0437|ARLAND LLC                          |40000|1999-03-12 00:00:00||False
22992|17039253|30791|412006|1121 ARLINGTON BLVD 629|||3584|2038|ARLAND LLC                          |120000|2003-07-31 00:00:00||False
53734|17039254|30792|412006|1121 ARLINGTON BLVD 630|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53734|17039254|30792|412006|1121 ARLINGTON BLVD 630|||2816|0009|ARLAND LLC                          |36000|1996-12-11 00:00:00||False
53734|17039254|30792|412006|1121 ARLINGTON BLVD 630|O|O-Assignment of Lease|4571|1246|ARLAND LLC                          |170000|2012-06-18 00:00:00||False
53734|17039254|30792|412006|1121 ARLINGTON BLVD 630|O|O-Assignment of Lease|    |    |ARLAND LLC                          |171000|2017-12-28 00:00:00|20180100000066                  |False
22993|17039255|30793|412006|1121 ARLINGTON BLVD 631|O|O-Assignment of Lease|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
22993|17039255|30793|412006|1121 ARLINGTON BLVD 631|O|O-Assignment of Lease|2850|1460|ARLAND LLC|48000|1997-08-05 00:00:00||False
22993|17039255|30793|412006|1121 ARLINGTON BLVD 631|O|O-Assignment of Lease|3606|0847|ARLAND LLC|10500|2002-02-25 00:00:00||False
22993|17039255|30793|412006|1121 ARLINGTON BLVD 631|O|O-Assignment of Lease|3639|0044|ARLAND LLC|157000|2003-12-17 00:00:00||False
22993|17039255|30793|412006|1121 ARLINGTON BLVD 631|O|O-Assignment of Lease|4004|1219|ARLAND LLC|278000|2006-06-19 00:00:00||False
22993|17039255|30793|412006|1121 ARLINGTON BLVD 631|O|O-Assignment of Lease|4370|0631|ARLAND LLC|229000|2010-04-16 00:00:00||False
22993|17039255|30793|412006|1121 ARLINGTON BLVD 631|O|O-Assignment of Lease|    |    |ARLAND LLC|188000|2017-08-29 00:00:00|20170100018619                  |False
22993|17039255|30793|412006|1121 ARLINGTON BLVD 631|O|O-Assignment of Lease|    |    |ARLAND LLC|180000|2024-12-10 00:00:00|20240100014261                  |False
22994|17039256|30794|412006|1121 ARLINGTON BLVD 632|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
22994|17039256|30794|412006|1121 ARLINGTON BLVD 632|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
22994|17039256|30794|412006|1121 ARLINGTON BLVD 632|5|5-Not Market Sale|3186|0892|ARLAND LLC                          |0|2001-01-05 00:00:00||False
22994|17039256|30794|412006|1121 ARLINGTON BLVD 632|||3186|0897|ARLAND LLC                          |60000|2001-06-08 00:00:00||False
22995|17039257|30795|412006|1121 ARLINGTON BLVD 633|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
22995|17039257|30795|412006|1121 ARLINGTON BLVD 633|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
22996|17039258|30796|412006|1121 ARLINGTON BLVD 634|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
22996|17039258|30796|412006|1121 ARLINGTON BLVD 634|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
22996|17039258|30796|412006|1121 ARLINGTON BLVD 634|||3914|1898|ARLAND LLC                          |144500|2005-10-19 00:00:00||False
22996|17039258|30796|412006|1121 ARLINGTON BLVD 634|||4193|1312|ARLAND LLC                          |135000|2008-05-21 00:00:00||False
22996|17039258|30796|412006|1121 ARLINGTON BLVD 634|O|O-Assignment of Lease|    |    |ARLAND LLC                          |129000|2018-08-29 00:00:00|20180100015236                  |False
22997|17039259|30797|412006|1121 ARLINGTON BLVD 635|5|5-Not Market Sale|2063|1916|WU LISA AND HAI JUI                 |0|1982-05-27 00:00:00||False
22997|17039259|30797|412006|1121 ARLINGTON BLVD 635|5|5-Not Market Sale|2430|0911|ARLAND LLC                          |0|1990-04-26 00:00:00||False
22997|17039259|30797|412006|1121 ARLINGTON BLVD 635|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
22997|17039259|30797|412006|1121 ARLINGTON BLVD 635|||4437|0876|ARLAND LLC                          |109620|2011-01-28 00:00:00||False
22997|17039259|30797|412006|1121 ARLINGTON BLVD 635|O|O-Assignment of Lease|4774|1279|ARLAND LLC                          |138000|2014-06-10 00:00:00||False
22998|17039260|30798|412006|1121 ARLINGTON BLVD 636|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
22998|17039260|30798|412006|1121 ARLINGTON BLVD 636|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
22998|17039260|30798|412006|1121 ARLINGTON BLVD 636|5|5-Not Market Sale|3583|0889|ARLAND LLC                          |35000|2003-08-29 00:00:00||False
22999|17039261|30799|412006|1121 ARLINGTON BLVD 637|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
22999|17039261|30799|412006|1121 ARLINGTON BLVD 637|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66580|17039262|30800|412006|1121 ARLINGTON BLVD 638|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66580|17039262|30800|412006|1121 ARLINGTON BLVD 638|1|1-Foreclosure, Auction, Bankru|2806|1262|ARLAND LLC                          |26101|1996-11-15 00:00:00||False
66580|17039262|30800|412006|1121 ARLINGTON BLVD 638|5|5-Not Market Sale|4375|0132|ARLAND LLC                          |0|2010-05-27 00:00:00||False
23000|17039263|30801|412006|1121 ARLINGTON BLVD 639|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23000|17039263|30801|412006|1121 ARLINGTON BLVD 639|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23000|17039263|30801|412006|1121 ARLINGTON BLVD 639|||3103|1857|ARLAND LLC|32500|2000-12-07 00:00:00||False
23000|17039263|30801|412006|1121 ARLINGTON BLVD 639|5|5-Not Market Sale|4490|1669|ARLAND LLC|0|2011-09-01 00:00:00||False
23000|17039263|30801|412006|1121 ARLINGTON BLVD 639|O|O-Assignment of Lease|    |    |ARLAND LLC|147500|2020-03-19 00:00:00|20200100005700                  |False
23001|17039264|30802|412006|1121 ARLINGTON BLVD 640|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23001|17039264|30802|412006|1121 ARLINGTON BLVD 640|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23001|17039264|30802|412006|1121 ARLINGTON BLVD 640|O|O-Assignment of Lease|||ARLAND LLC|160000|2021-09-03 00:00:00|20210100030440                  |False
66581|17039265|30803|412006|1121 ARLINGTON BLVD 641|||2436|0296|ARLAND LLC                          |55000|1990-05-29 00:00:00||False
66581|17039265|30803|412006|1121 ARLINGTON BLVD 641|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66581|17039265|30803|412006|1121 ARLINGTON BLVD 641|||3742|0001|ARLAND LLC                          |185000|2004-07-15 00:00:00||False
23002|17039266|30804|412006|1121 ARLINGTON BLVD 642|5|5-Not Market Sale|2954|0701|ARLAND LLC                          |0|1998-12-15 00:00:00||False
23002|17039266|30804|412006|1121 ARLINGTON BLVD 642|5|5-Not Market Sale|2954|0728|ARLAND LLC                          |0|1999-01-15 00:00:00||False
23002|17039266|30804|412006|1121 ARLINGTON BLVD 642|||3359|0067|ARLAND LLC                          |110000|2002-07-01 00:00:00||False
23002|17039266|30804|412006|1121 ARLINGTON BLVD 642|||4015|0310|ARLAND LLC                          |250000|2006-08-04 00:00:00||False
23002|17039266|30804|412006|1121 ARLINGTON BLVD 642|3|3-Family Sale|4624|0272|ARLAND LLC                          |0|2012-04-24 00:00:00||False
23002|17039266|30804|412006|1121 ARLINGTON BLVD 642|O|O-Assignment of Lease|    |    |ARLAND LLC                          |214200|2016-06-03 00:00:00|20160100010587                  |False
23003|17039267|30805|412006|1121 ARLINGTON BLVD 643|||2479|1213|ARLAND LLC                          |115000|1991-06-17 00:00:00||False
23003|17039267|30805|412006|1121 ARLINGTON BLVD 643|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23003|17039267|30805|412006|1121 ARLINGTON BLVD 643|||3624|0891|ARLAND LLC                          |200000|2003-11-07 00:00:00||False
23003|17039267|30805|412006|1121 ARLINGTON BLVD 643|O|O-Assignment of Lease|    |    |ARLAND LLC                          |0|2018-12-14 00:00:00|20180100021684                  |False
66582|17039268|30806|412006|1121 ARLINGTON BLVD 644|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66582|17039268|30806|412006|1121 ARLINGTON BLVD 644|||2855|1864|ARLAND LLC                          |25000|1997-06-25 00:00:00||False
66582|17039268|30806|412006|1121 ARLINGTON BLVD 644|||3722|2412|ARLAND LLC                          |115000|2004-06-07 00:00:00||False
66582|17039268|30806|412006|1121 ARLINGTON BLVD 644|6|6-Quitclaim|3789|2469|ARLAND LLC                          |0|2004-12-08 00:00:00||False
66582|17039268|30806|412006|1121 ARLINGTON BLVD 644|||4001|1058|ARLAND LLC                          |147600|2006-07-13 00:00:00||False
23004|17039269|30807|412006|1121 ARLINGTON BLVD 645|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23004|17039269|30807|412006|1121 ARLINGTON BLVD 645|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23005|17039270|30808|412006|1121 ARLINGTON BLVD 646|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23005|17039270|30808|412006|1121 ARLINGTON BLVD 646|||2939|1463|ARLAND LLC                          |20000|1998-11-10 00:00:00||False
23005|17039270|30808|412006|1121 ARLINGTON BLVD 646|A|A-Correction Deed|3045|1714|ARLAND LLC                          |0|1998-11-11 00:00:00||False
23005|17039270|30808|412006|1121 ARLINGTON BLVD 646|5|5-Not Market Sale|4490|1673|ARLAND LLC                          |0|2011-09-01 00:00:00||False
23005|17039270|30808|412006|1121 ARLINGTON BLVD 646|O|O-Assignment of Lease|    |    |ARLAND LLC                          |139000|2019-03-14 00:00:00|20190100004353                  |False
53735|17039271|30809|412006|1121 ARLINGTON BLVD 647|5|5-Not Market Sale|2473|1890|ARLAND LLC                          |0|1991-04-05 00:00:00||False
53735|17039271|30809|412006|1121 ARLINGTON BLVD 647|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53735|17039271|30809|412006|1121 ARLINGTON BLVD 647|||3789|1976|ARLAND LLC                          |133500|2004-12-17 00:00:00||False
53735|17039271|30809|412006|1121 ARLINGTON BLVD 647|||4125|2431|ARLAND LLC                          |150000|2007-08-08 00:00:00||False
53735|17039271|30809|412006|1121 ARLINGTON BLVD 647|||4342|0850|ARLAND LLC                          |140000|2010-01-29 00:00:00||False
23006|17039272|30810|412006|1121 ARLINGTON BLVD 648|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23006|17039272|30810|412006|1121 ARLINGTON BLVD 648|||2855|1860|ARLAND LLC                          |30000|1996-09-05 00:00:00||False
23006|17039272|30810|412006|1121 ARLINGTON BLVD 648|||3565|2518|ARLAND LLC                          |98000|2003-08-01 00:00:00||False
23006|17039272|30810|412006|1121 ARLINGTON BLVD 648|O|O-Assignment of Lease|    |    |ARLAND LLC                          |145000|2015-10-16 00:00:00|20150100023341                  |False
23007|17039273|30811|412006|1121 ARLINGTON BLVD 701|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23007|17039273|30811|412006|1121 ARLINGTON BLVD 701|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23007|17039273|30811|412006|1121 ARLINGTON BLVD 701|||3359|1839|ARLAND LLC|48500|2002-06-21 00:00:00||False
23007|17039273|30811|412006|1121 ARLINGTON BLVD 701|O|O-Assignment of Lease|    |    |ARLAND LLC|135000|2024-08-09 00:00:00|20240100009248                  |False
53736|17039274|30812|412006|1121 ARLINGTON BLVD 702|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
53736|17039274|30812|412006|1121 ARLINGTON BLVD 702|||3840|1323|ARLAND LLC                          |46750|1986-12-31 00:00:00||False
53736|17039274|30812|412006|1121 ARLINGTON BLVD 702|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53736|17039274|30812|412006|1121 ARLINGTON BLVD 702|||3846|1232|ARLAND LLC                          |140000|2005-04-07 00:00:00||False
53736|17039274|30812|412006|1121 ARLINGTON BLVD 702|||4253|2047|ARLAND LLC                          |113000|2009-03-20 00:00:00||False
23008|17039275|30813|412006|1121 ARLINGTON BLVD 703|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23008|17039275|30813|412006|1121 ARLINGTON BLVD 703|O|O-Assignment of Lease|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23008|17039275|30813|412006|1121 ARLINGTON BLVD 703|O|O-Assignment of Lease|    |    |ARLAND LLC|130000|2025-10-31 00:00:00|20250100014275                  |False
23009|17039276|30814|412006|1121 ARLINGTON BLVD 704|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23009|17039276|30814|412006|1121 ARLINGTON BLVD 704|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23009|17039276|30814|412006|1121 ARLINGTON BLVD 704|O|O-Assignment of Lease|||ARLAND LLC|0|2023-07-12 00:00:00|20230100009012                  |False
53737|17039277|30815|412006|1121 ARLINGTON BLVD 705|5|5-Not Market Sale|1624|0099|ARLAND TOWERS COMPANY|0|1966-02-15 00:00:00||False
53737|17039277|30815|412006|1121 ARLINGTON BLVD 705|O|O-Assignment of Lease|2062|763 |ARLAND LLC|0|1982-05-14 00:00:00||False
53737|17039277|30815|412006|1121 ARLINGTON BLVD 705|O|O-Assignment of Lease|2168|947 |ARLAND LLC|0|1984-11-30 00:00:00||False
53737|17039277|30815|412006|1121 ARLINGTON BLVD 705|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
53737|17039277|30815|412006|1121 ARLINGTON BLVD 705|O|O-Assignment of Lease|    |    |ARLAND LLC|0|2025-07-10 00:00:00|20250100009682                  |False
53737|17039277|30815|412006|1121 ARLINGTON BLVD 705|O|O-Assignment of Lease|    |    |ARLAND LLC|0|2025-07-21 00:00:00|20250100009683                  |False
23010|17039278|30816|412006|1121 ARLINGTON BLVD 706|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23010|17039278|30816|412006|1121 ARLINGTON BLVD 706|5|5-Not Market Sale|3610|2040|ARLAND LLC|0|1989-05-16 00:00:00||False
23010|17039278|30816|412006|1121 ARLINGTON BLVD 706|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23010|17039278|30816|412006|1121 ARLINGTON BLVD 706|||3610|2045|ARLAND LLC|166000|2003-10-16 00:00:00||False
23010|17039278|30816|412006|1121 ARLINGTON BLVD 706|||3969|0587|ARLAND LLC|269000|2006-04-11 00:00:00||False
23010|17039278|30816|412006|1121 ARLINGTON BLVD 706|||4282|0534|ARLAND LLC|230000|2009-05-28 00:00:00||False
23010|17039278|30816|412006|1121 ARLINGTON BLVD 706|O|O-Assignment of Lease|    |    |ARLAND LLC|185000|2016-05-27 00:00:00|20160100010097                  |False
23010|17039278|30816|412006|1121 ARLINGTON BLVD 706|O|O-Assignment of Lease|    |    |ARLAND LLC|200000|2019-12-05 00:00:00|20190100023266                  |False
23011|17039279|30817|412006|1121 ARLINGTON BLVD 707|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23011|17039279|30817|412006|1121 ARLINGTON BLVD 707|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23011|17039279|30817|412006|1121 ARLINGTON BLVD 707|||3107|0602|ARLAND LLC                          |64000|2000-10-09 00:00:00||False
23011|17039279|30817|412006|1121 ARLINGTON BLVD 707|||3597|1141|ARLAND LLC                          |166000|2003-09-22 00:00:00||False
23011|17039279|30817|412006|1121 ARLINGTON BLVD 707|||4364|2446|ARLAND LLC                          |234000|2010-04-14 00:00:00||False
23011|17039279|30817|412006|1121 ARLINGTON BLVD 707|O|O-Assignment of Lease|    |    |ARLAND LLC                          |185000|2016-10-27 00:00:00|20160100026323                  |False
23012|17039280|30818|412006|1121 ARLINGTON BLVD 708|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
